"DATE","TOTAL_CASES","NEW_CASES","Region"
2022-03-25,19983,1,"Knox County"
2022-03-26,19983,0,"Knox County"
2022-03-27,19984,1,"Knox County"
2022-03-28,19986,2,"Knox County"
2022-03-29,19987,1,"Knox County"
2022-03-30,19991,4,"Knox County"
2022-03-31,19994,3,"Knox County"
2022-04-01,19995,1,"Knox County"
2022-04-02,19996,1,"Knox County"
2020-03-12,0,0,"Anderson"
2020-03-13,0,0,"Anderson"
2020-03-14,0,0,"Anderson"
2020-03-15,0,0,"Anderson"
2020-03-16,0,0,"Anderson"
2020-03-17,0,0,"Anderson"
2020-03-18,0,0,"Anderson"
2020-03-19,0,0,"Anderson"
2020-03-20,0,0,"Anderson"
2020-03-21,0,0,"Anderson"
2020-03-22,0,0,"Anderson"
2020-03-23,0,0,"Anderson"
2020-03-24,0,0,"Anderson"
2020-03-25,0,0,"Anderson"
2020-03-26,0,0,"Anderson"
2020-03-27,0,0,"Anderson"
2020-03-28,0,0,"Anderson"
2020-03-29,0,0,"Anderson"
2020-03-30,0,0,"Anderson"
2020-03-31,0,0,"Anderson"
2020-04-01,0,0,"Anderson"
2020-04-02,0,0,"Anderson"
2020-04-03,0,0,"Anderson"
2020-04-04,0,0,"Anderson"
2020-04-05,0,0,"Anderson"
2020-04-06,0,0,"Anderson"
2020-04-07,0,0,"Anderson"
2020-04-08,0,0,"Anderson"
2020-04-09,0,0,"Anderson"
2020-04-10,0,0,"Anderson"
2020-04-11,0,0,"Anderson"
2020-04-12,0,0,"Anderson"
2020-04-13,0,0,"Anderson"
2020-04-14,0,0,"Anderson"
2020-04-15,0,0,"Anderson"
2020-04-16,0,0,"Anderson"
2020-04-17,0,0,"Anderson"
2020-04-18,0,0,"Anderson"
2020-04-19,0,0,"Anderson"
2020-04-20,0,0,"Anderson"
2020-04-21,0,0,"Anderson"
2020-04-22,0,0,"Anderson"
2020-04-23,0,0,"Anderson"
2020-04-24,0,0,"Anderson"
2020-04-25,0,0,"Anderson"
2020-04-26,0,0,"Anderson"
2020-04-27,0,0,"Anderson"
2020-04-28,0,0,"Anderson"
2020-04-29,0,0,"Anderson"
2020-04-30,0,0,"Anderson"
2020-05-01,0,0,"Anderson"
2020-05-02,0,0,"Anderson"
2020-05-03,0,0,"Anderson"
2020-05-04,0,0,"Anderson"
2020-05-05,0,0,"Anderson"
2020-05-06,0,0,"Anderson"
2020-05-07,0,0,"Anderson"
2020-05-08,0,0,"Anderson"
2020-05-09,0,0,"Anderson"
2020-05-10,0,0,"Anderson"
2020-05-11,0,0,"Anderson"
2020-05-12,0,0,"Anderson"
2020-05-13,0,0,"Anderson"
2020-05-14,0,0,"Anderson"
2020-05-15,0,0,"Anderson"
2020-05-16,0,0,"Anderson"
2020-05-17,0,0,"Anderson"
2020-05-18,0,0,"Anderson"
2020-05-19,0,0,"Anderson"
2020-05-20,0,0,"Anderson"
2020-05-21,0,0,"Anderson"
2020-05-22,0,0,"Anderson"
2020-05-23,0,0,"Anderson"
2020-05-24,0,0,"Anderson"
2020-05-25,0,0,"Anderson"
2020-05-26,0,0,"Anderson"
2020-05-27,0,0,"Anderson"
2020-05-28,0,0,"Anderson"
2020-05-29,0,0,"Anderson"
2020-05-30,0,0,"Anderson"
2020-05-31,0,0,"Anderson"
2020-06-01,0,0,"Anderson"
2020-06-02,0,0,"Anderson"
2020-06-03,0,0,"Anderson"
2020-06-04,0,0,"Anderson"
2020-06-05,0,0,"Anderson"
2020-06-06,0,0,"Anderson"
2020-06-07,0,0,"Anderson"
2020-06-08,0,0,"Anderson"
2020-06-09,0,0,"Anderson"
2020-06-10,0,0,"Anderson"
2020-06-11,0,0,"Anderson"
2020-06-12,0,0,"Anderson"
2020-06-13,1,1,"Anderson"
2020-06-14,1,0,"Anderson"
2020-06-15,1,0,"Anderson"
2020-06-16,1,0,"Anderson"
2020-06-17,1,0,"Anderson"
2020-06-18,1,0,"Anderson"
2020-06-19,1,0,"Anderson"
2020-06-20,1,0,"Anderson"
2020-06-21,1,0,"Anderson"
2020-06-22,1,0,"Anderson"
2020-06-23,1,0,"Anderson"
2020-06-24,1,0,"Anderson"
2020-06-25,2,1,"Anderson"
2020-06-26,2,0,"Anderson"
2020-06-27,2,0,"Anderson"
2020-06-28,2,0,"Anderson"
2020-06-29,3,1,"Anderson"
2020-06-30,3,0,"Anderson"
2020-07-01,3,0,"Anderson"
2020-07-02,4,1,"Anderson"
2020-07-03,4,0,"Anderson"
2020-07-04,5,1,"Anderson"
2020-07-05,7,2,"Anderson"
2020-07-06,7,0,"Anderson"
2020-07-07,9,2,"Anderson"
2020-07-08,11,2,"Anderson"
2020-07-09,13,2,"Anderson"
2020-07-10,13,0,"Anderson"
2020-07-11,13,0,"Anderson"
2020-07-12,14,1,"Anderson"
2020-07-13,14,0,"Anderson"
2020-07-14,14,0,"Anderson"
2020-07-15,14,0,"Anderson"
2020-07-16,15,1,"Anderson"
2020-07-17,16,1,"Anderson"
2020-07-18,17,1,"Anderson"
2020-07-19,19,2,"Anderson"
2020-07-20,25,6,"Anderson"
2020-07-21,29,4,"Anderson"
2020-07-22,31,2,"Anderson"
2020-07-23,36,5,"Anderson"
2020-07-24,36,0,"Anderson"
2020-07-25,42,6,"Anderson"
2020-07-26,46,4,"Anderson"
2020-07-27,49,3,"Anderson"
2020-07-28,57,8,"Anderson"
2020-07-29,58,1,"Anderson"
2020-07-30,62,4,"Anderson"
2020-07-31,64,2,"Anderson"
2020-08-01,65,1,"Anderson"
2020-08-02,65,0,"Anderson"
2020-08-03,67,2,"Anderson"
2020-08-04,69,2,"Anderson"
2020-08-05,71,2,"Anderson"
2020-08-06,74,3,"Anderson"
2020-08-07,74,0,"Anderson"
2020-08-08,74,0,"Anderson"
2020-08-09,75,1,"Anderson"
2020-08-10,76,1,"Anderson"
2020-08-11,77,1,"Anderson"
2020-08-12,78,1,"Anderson"
2020-08-13,79,1,"Anderson"
2020-08-14,79,0,"Anderson"
2020-08-15,81,2,"Anderson"
2020-08-16,83,2,"Anderson"
2020-08-17,85,2,"Anderson"
2020-08-18,89,4,"Anderson"
2020-08-19,91,2,"Anderson"
2020-08-20,92,1,"Anderson"
2020-08-21,92,0,"Anderson"
2020-08-22,93,1,"Anderson"
2020-08-23,93,0,"Anderson"
2020-08-24,93,0,"Anderson"
2020-08-25,94,1,"Anderson"
2020-08-26,95,1,"Anderson"
2020-08-27,95,0,"Anderson"
2020-08-28,95,0,"Anderson"
2020-08-29,97,2,"Anderson"
2020-08-30,102,5,"Anderson"
2020-08-31,103,1,"Anderson"
2020-09-01,105,2,"Anderson"
2020-09-02,108,3,"Anderson"
2020-09-03,114,6,"Anderson"
2020-09-04,115,1,"Anderson"
2020-09-05,118,3,"Anderson"
2020-09-06,120,2,"Anderson"
2020-09-07,120,0,"Anderson"
2020-09-08,122,2,"Anderson"
2020-09-09,127,5,"Anderson"
2020-09-10,137,10,"Anderson"
2020-09-11,137,0,"Anderson"
2020-09-12,137,0,"Anderson"
2020-09-13,138,1,"Anderson"
2020-09-14,139,1,"Anderson"
2020-09-15,140,1,"Anderson"
2020-09-16,142,2,"Anderson"
2020-09-17,152,10,"Anderson"
2020-09-18,154,2,"Anderson"
2020-09-19,154,0,"Anderson"
2020-09-20,155,1,"Anderson"
2020-09-21,156,1,"Anderson"
2020-09-22,156,0,"Anderson"
2020-09-23,156,0,"Anderson"
2020-09-24,159,3,"Anderson"
2020-09-25,164,5,"Anderson"
2020-09-26,169,5,"Anderson"
2020-09-27,172,3,"Anderson"
2020-09-28,173,1,"Anderson"
2020-09-29,173,0,"Anderson"
2020-09-30,175,2,"Anderson"
2020-10-01,177,2,"Anderson"
2020-10-02,179,2,"Anderson"
2020-10-03,180,1,"Anderson"
2020-10-04,181,1,"Anderson"
2020-10-05,185,4,"Anderson"
2020-10-06,188,3,"Anderson"
2020-10-07,188,0,"Anderson"
2020-10-08,189,1,"Anderson"
2020-10-09,192,3,"Anderson"
2020-10-10,193,1,"Anderson"
2020-10-11,194,1,"Anderson"
2020-10-12,194,0,"Anderson"
2020-10-13,196,2,"Anderson"
2020-10-14,206,10,"Anderson"
2020-10-15,209,3,"Anderson"
2020-10-16,212,3,"Anderson"
2020-10-17,216,4,"Anderson"
2020-10-18,222,6,"Anderson"
2020-10-19,222,0,"Anderson"
2020-10-20,230,8,"Anderson"
2020-10-21,233,3,"Anderson"
2020-10-22,238,5,"Anderson"
2020-10-23,238,0,"Anderson"
2020-10-24,238,0,"Anderson"
2020-10-25,240,2,"Anderson"
2020-10-26,240,0,"Anderson"
2020-10-27,243,3,"Anderson"
2020-10-28,251,8,"Anderson"
2020-10-29,256,5,"Anderson"
2020-10-30,258,2,"Anderson"
2020-10-31,258,0,"Anderson"
2020-11-01,259,1,"Anderson"
2020-11-02,267,8,"Anderson"
2020-11-03,272,5,"Anderson"
2020-11-04,272,0,"Anderson"
2020-11-05,275,3,"Anderson"
2020-11-06,281,6,"Anderson"
2020-11-07,290,9,"Anderson"
2020-11-08,295,5,"Anderson"
2020-11-09,296,1,"Anderson"
2020-11-10,297,1,"Anderson"
2020-11-11,302,5,"Anderson"
2020-11-12,302,0,"Anderson"
2020-11-13,318,16,"Anderson"
2020-11-14,328,10,"Anderson"
2020-11-15,345,17,"Anderson"
2020-11-16,350,5,"Anderson"
2020-11-17,350,0,"Anderson"
2020-11-18,355,5,"Anderson"
2020-11-19,360,5,"Anderson"
2020-11-20,363,3,"Anderson"
2020-11-21,369,6,"Anderson"
2020-11-22,378,9,"Anderson"
2020-11-23,378,0,"Anderson"
2020-11-24,378,0,"Anderson"
2020-11-25,380,2,"Anderson"
2020-11-26,386,6,"Anderson"
2020-11-27,406,20,"Anderson"
2020-11-28,410,4,"Anderson"
2020-11-29,422,12,"Anderson"
2020-11-30,426,4,"Anderson"
2020-12-01,439,13,"Anderson"
2020-12-02,440,1,"Anderson"
2020-12-03,445,5,"Anderson"
2020-12-04,456,11,"Anderson"
2020-12-05,460,4,"Anderson"
2020-12-06,462,2,"Anderson"
2020-12-07,474,12,"Anderson"
2020-12-08,486,12,"Anderson"
2020-12-09,508,22,"Anderson"
2020-12-10,522,14,"Anderson"
2020-12-11,528,6,"Anderson"
2020-12-12,539,11,"Anderson"
2020-12-13,567,28,"Anderson"
2020-12-14,589,22,"Anderson"
2020-12-15,599,10,"Anderson"
2020-12-16,607,8,"Anderson"
2020-12-17,652,45,"Anderson"
2020-12-18,667,15,"Anderson"
2020-12-19,682,15,"Anderson"
2020-12-20,700,18,"Anderson"
2020-12-21,706,6,"Anderson"
2020-12-22,715,9,"Anderson"
2020-12-23,724,9,"Anderson"
2020-12-24,731,7,"Anderson"
2020-12-25,746,15,"Anderson"
2020-12-26,753,7,"Anderson"
2020-12-27,757,4,"Anderson"
2020-12-28,758,1,"Anderson"
2020-12-29,766,8,"Anderson"
2020-12-30,767,1,"Anderson"
2020-12-31,789,22,"Anderson"
2021-01-01,793,4,"Anderson"
2021-01-02,801,8,"Anderson"
2021-01-03,805,4,"Anderson"
2021-01-04,809,4,"Anderson"
2021-01-05,817,8,"Anderson"
2021-01-06,824,7,"Anderson"
2021-01-07,837,13,"Anderson"
2021-01-08,848,11,"Anderson"
2021-01-09,866,18,"Anderson"
2021-01-10,872,6,"Anderson"
2021-01-11,878,6,"Anderson"
2021-01-12,882,4,"Anderson"
2021-01-13,886,4,"Anderson"
2021-01-14,907,21,"Anderson"
2021-01-15,911,4,"Anderson"
2021-01-16,923,12,"Anderson"
2021-01-17,929,6,"Anderson"
2021-01-18,931,2,"Anderson"
2021-01-19,935,4,"Anderson"
2021-01-20,940,5,"Anderson"
2021-01-21,946,6,"Anderson"
2021-01-22,953,7,"Anderson"
2021-01-23,960,7,"Anderson"
2021-01-24,960,0,"Anderson"
2021-01-25,960,0,"Anderson"
2021-01-26,965,5,"Anderson"
2021-01-27,966,1,"Anderson"
2021-01-28,980,14,"Anderson"
2021-01-29,981,1,"Anderson"
2021-01-30,989,8,"Anderson"
2021-01-31,990,1,"Anderson"
2021-02-01,991,1,"Anderson"
2021-02-02,991,0,"Anderson"
2021-02-03,995,4,"Anderson"
2021-02-04,1000,5,"Anderson"
2021-02-05,1000,0,"Anderson"
2021-02-06,1007,7,"Anderson"
2021-02-07,1008,1,"Anderson"
2021-02-08,1013,5,"Anderson"
2021-02-09,1014,1,"Anderson"
2021-02-10,1019,5,"Anderson"
2021-02-11,1021,2,"Anderson"
2021-02-12,1026,5,"Anderson"
2021-02-13,1031,5,"Anderson"
2021-02-14,1031,0,"Anderson"
2021-02-15,1032,1,"Anderson"
2021-02-16,1033,1,"Anderson"
2021-02-17,1036,3,"Anderson"
2021-02-18,1039,3,"Anderson"
2021-02-19,1040,1,"Anderson"
2021-02-20,1043,3,"Anderson"
2021-02-21,1046,3,"Anderson"
2021-02-22,1047,1,"Anderson"
2021-02-23,1052,5,"Anderson"
2021-02-24,1060,8,"Anderson"
2021-02-25,1063,3,"Anderson"
2021-02-26,1065,2,"Anderson"
2021-02-27,1067,2,"Anderson"
2021-02-28,1067,0,"Anderson"
2021-03-01,1069,2,"Anderson"
2021-03-02,1073,4,"Anderson"
2021-03-03,1078,5,"Anderson"
2021-03-04,1081,3,"Anderson"
2021-03-05,1087,6,"Anderson"
2021-03-06,1087,0,"Anderson"
2021-03-07,1088,1,"Anderson"
2021-03-08,1089,1,"Anderson"
2021-03-09,1095,6,"Anderson"
2021-03-10,1099,4,"Anderson"
2021-03-11,1104,5,"Anderson"
2021-03-12,1107,3,"Anderson"
2021-03-13,1108,1,"Anderson"
2021-03-14,1109,1,"Anderson"
2021-03-15,1113,4,"Anderson"
2021-03-16,1116,3,"Anderson"
2021-03-17,1121,5,"Anderson"
2021-03-18,1122,1,"Anderson"
2021-03-19,1123,1,"Anderson"
2021-03-20,1128,5,"Anderson"
2021-03-21,1131,3,"Anderson"
2021-03-22,1131,0,"Anderson"
2021-03-23,1132,1,"Anderson"
2021-03-24,1134,2,"Anderson"
2021-03-25,1138,4,"Anderson"
2021-03-26,1141,3,"Anderson"
2021-03-27,1143,2,"Anderson"
2021-03-28,1144,1,"Anderson"
2021-03-29,1149,5,"Anderson"
2021-03-30,1149,0,"Anderson"
2021-03-31,1158,9,"Anderson"
2021-04-01,1160,2,"Anderson"
2021-04-02,1160,0,"Anderson"
2021-04-03,1160,0,"Anderson"
2021-04-04,1160,0,"Anderson"
2021-04-05,1163,3,"Anderson"
2021-04-06,1165,2,"Anderson"
2021-04-07,1167,2,"Anderson"
2021-04-08,1167,0,"Anderson"
2021-04-09,1169,2,"Anderson"
2021-04-10,1170,1,"Anderson"
2021-04-11,1171,1,"Anderson"
2021-04-12,1172,1,"Anderson"
2021-04-13,1173,1,"Anderson"
2021-04-14,1178,5,"Anderson"
2021-04-15,1178,0,"Anderson"
2021-04-16,1181,3,"Anderson"
2021-04-17,1184,3,"Anderson"
2021-04-18,1189,5,"Anderson"
2021-04-19,1190,1,"Anderson"
2021-04-20,1192,2,"Anderson"
2021-04-21,1195,3,"Anderson"
2021-04-22,1201,6,"Anderson"
2021-04-23,1201,0,"Anderson"
2021-04-24,1202,1,"Anderson"
2021-04-25,1202,0,"Anderson"
2021-04-26,1202,0,"Anderson"
2021-04-27,1204,2,"Anderson"
2021-04-28,1208,4,"Anderson"
2021-04-29,1209,1,"Anderson"
2021-04-30,1211,2,"Anderson"
2021-05-01,1211,0,"Anderson"
2021-05-02,1212,1,"Anderson"
2021-05-03,1212,0,"Anderson"
2021-05-04,1212,0,"Anderson"
2021-05-05,1214,2,"Anderson"
2021-05-06,1216,2,"Anderson"
2021-05-07,1216,0,"Anderson"
2021-05-08,1216,0,"Anderson"
2021-05-09,1216,0,"Anderson"
2021-05-10,1217,1,"Anderson"
2021-05-11,1219,2,"Anderson"
2021-05-12,1219,0,"Anderson"
2021-05-13,1219,0,"Anderson"
2021-05-14,1219,0,"Anderson"
2021-05-15,1219,0,"Anderson"
2021-05-16,1221,2,"Anderson"
2021-05-17,1221,0,"Anderson"
2021-05-18,1221,0,"Anderson"
2021-05-19,1222,1,"Anderson"
2021-05-20,1222,0,"Anderson"
2021-05-21,1222,0,"Anderson"
2021-05-22,1222,0,"Anderson"
2021-05-23,1222,0,"Anderson"
2021-05-24,1223,1,"Anderson"
2021-05-25,1223,0,"Anderson"
2021-05-26,1223,0,"Anderson"
2021-05-27,1223,0,"Anderson"
2021-05-28,1224,1,"Anderson"
2021-05-29,1224,0,"Anderson"
2021-05-30,1224,0,"Anderson"
2021-05-31,1228,4,"Anderson"
2021-06-01,1228,0,"Anderson"
2021-06-02,1228,0,"Anderson"
2021-06-03,1228,0,"Anderson"
2021-06-04,1228,0,"Anderson"
2021-06-05,1228,0,"Anderson"
2021-06-06,1228,0,"Anderson"
2021-06-07,1228,0,"Anderson"
2021-06-08,1228,0,"Anderson"
2021-06-09,1228,0,"Anderson"
2021-06-10,1228,0,"Anderson"
2021-06-11,1228,0,"Anderson"
2021-06-12,1228,0,"Anderson"
2021-06-13,1229,1,"Anderson"
2021-06-14,1229,0,"Anderson"
2021-06-15,1229,0,"Anderson"
2021-06-16,1229,0,"Anderson"
2021-06-17,1229,0,"Anderson"
2021-06-18,1229,0,"Anderson"
2021-06-19,1229,0,"Anderson"
2021-06-20,1229,0,"Anderson"
2021-06-21,1229,0,"Anderson"
2021-06-22,1229,0,"Anderson"
2021-06-23,1229,0,"Anderson"
2021-06-24,1229,0,"Anderson"
2021-06-25,1229,0,"Anderson"
2021-06-26,1229,0,"Anderson"
2021-06-27,1229,0,"Anderson"
2021-06-28,1229,0,"Anderson"
2021-06-29,1229,0,"Anderson"
2021-06-30,1229,0,"Anderson"
2021-07-01,1229,0,"Anderson"
2021-07-02,1229,0,"Anderson"
2021-07-03,1229,0,"Anderson"
2021-07-04,1229,0,"Anderson"
2021-07-05,1229,0,"Anderson"
2021-07-06,1229,0,"Anderson"
2021-07-07,1229,0,"Anderson"
2021-07-08,1229,0,"Anderson"
2021-07-09,1229,0,"Anderson"
2021-07-10,1229,0,"Anderson"
2021-07-11,1229,0,"Anderson"
2021-07-12,1229,0,"Anderson"
2021-07-13,1229,0,"Anderson"
2021-07-14,1229,0,"Anderson"
2021-07-15,1229,0,"Anderson"
2021-07-16,1231,2,"Anderson"
2021-07-17,1231,0,"Anderson"
2021-07-18,1231,0,"Anderson"
2021-07-19,1232,1,"Anderson"
2021-07-20,1236,4,"Anderson"
2021-07-21,1236,0,"Anderson"
2021-07-22,1237,1,"Anderson"
2021-07-23,1240,3,"Anderson"
2021-07-24,1241,1,"Anderson"
2021-07-25,1242,1,"Anderson"
2021-07-26,1248,6,"Anderson"
2021-07-27,1251,3,"Anderson"
2021-07-28,1258,7,"Anderson"
2021-07-29,1259,1,"Anderson"
2021-07-30,1272,13,"Anderson"
2021-07-31,1277,5,"Anderson"
2021-08-01,1278,1,"Anderson"
2021-08-02,1281,3,"Anderson"
2021-08-03,1286,5,"Anderson"
2021-08-04,1292,6,"Anderson"
2021-08-05,1300,8,"Anderson"
2021-08-06,1307,7,"Anderson"
2021-08-07,1311,4,"Anderson"
2021-08-08,1313,2,"Anderson"
2021-08-09,1320,7,"Anderson"
2021-08-10,1329,9,"Anderson"
2021-08-11,1346,17,"Anderson"
2021-08-12,1357,11,"Anderson"
2021-08-13,1366,9,"Anderson"
2021-08-14,1384,18,"Anderson"
2021-08-15,1389,5,"Anderson"
2021-08-16,1392,3,"Anderson"
2021-08-17,1402,10,"Anderson"
2021-08-18,1425,23,"Anderson"
2021-08-19,1441,16,"Anderson"
2021-08-20,1462,21,"Anderson"
2021-08-21,1481,19,"Anderson"
2021-08-22,1484,3,"Anderson"
2021-08-23,1505,21,"Anderson"
2021-08-24,1517,12,"Anderson"
2021-08-25,1547,30,"Anderson"
2021-08-26,1571,24,"Anderson"
2021-08-27,1600,29,"Anderson"
2021-08-28,1621,21,"Anderson"
2021-08-29,1644,23,"Anderson"
2021-08-30,1664,20,"Anderson"
2021-08-31,1698,34,"Anderson"
2021-09-01,1705,7,"Anderson"
2021-09-02,1728,23,"Anderson"
2021-09-03,1741,13,"Anderson"
2021-09-04,1774,33,"Anderson"
2021-09-05,1819,45,"Anderson"
2021-09-06,1858,39,"Anderson"
2021-09-07,1867,9,"Anderson"
2021-09-08,1875,8,"Anderson"
2021-09-09,1887,12,"Anderson"
2021-09-10,1926,39,"Anderson"
2021-09-11,1952,26,"Anderson"
2021-09-12,1961,9,"Anderson"
2021-09-13,1975,14,"Anderson"
2021-09-14,1984,9,"Anderson"
2021-09-15,1997,13,"Anderson"
2021-09-16,2013,16,"Anderson"
2021-09-17,2024,11,"Anderson"
2021-09-18,2037,13,"Anderson"
2021-09-19,2043,6,"Anderson"
2021-09-20,2054,11,"Anderson"
2021-09-21,2064,10,"Anderson"
2021-09-22,2078,14,"Anderson"
2021-09-23,2095,17,"Anderson"
2021-09-24,2102,7,"Anderson"
2021-09-25,2102,0,"Anderson"
2021-09-26,2105,3,"Anderson"
2021-09-27,2115,10,"Anderson"
2021-09-28,2129,14,"Anderson"
2021-09-29,2137,8,"Anderson"
2021-09-30,2149,12,"Anderson"
2021-10-01,2161,12,"Anderson"
2021-10-02,2162,1,"Anderson"
2021-10-03,2166,4,"Anderson"
2021-10-04,2172,6,"Anderson"
2021-10-05,2180,8,"Anderson"
2021-10-06,2187,7,"Anderson"
2021-10-07,2189,2,"Anderson"
2021-10-08,2192,3,"Anderson"
2021-10-09,2197,5,"Anderson"
2021-10-10,2198,1,"Anderson"
2021-10-11,2206,8,"Anderson"
2021-10-12,2209,3,"Anderson"
2021-10-13,2215,6,"Anderson"
2021-10-14,2219,4,"Anderson"
2021-10-15,2224,5,"Anderson"
2021-10-16,2224,0,"Anderson"
2021-10-17,2224,0,"Anderson"
2021-10-18,2227,3,"Anderson"
2021-10-19,2233,6,"Anderson"
2021-10-20,2239,6,"Anderson"
2021-10-21,2247,8,"Anderson"
2021-10-22,2251,4,"Anderson"
2021-10-23,2253,2,"Anderson"
2021-10-24,2253,0,"Anderson"
2021-10-25,2256,3,"Anderson"
2021-10-26,2258,2,"Anderson"
2021-10-27,2264,6,"Anderson"
2021-10-28,2266,2,"Anderson"
2021-10-29,2269,3,"Anderson"
2021-10-30,2269,0,"Anderson"
2021-10-31,2269,0,"Anderson"
2021-11-01,2274,5,"Anderson"
2021-11-02,2276,2,"Anderson"
2021-11-03,2283,7,"Anderson"
2021-11-04,2288,5,"Anderson"
2021-11-05,2288,0,"Anderson"
2021-11-06,2289,1,"Anderson"
2021-11-07,2290,1,"Anderson"
2021-11-08,2295,5,"Anderson"
2021-11-09,2300,5,"Anderson"
2021-11-10,2305,5,"Anderson"
2021-11-11,2307,2,"Anderson"
2021-11-12,2310,3,"Anderson"
2021-11-13,2312,2,"Anderson"
2021-11-14,2312,0,"Anderson"
2021-11-15,2319,7,"Anderson"
2021-11-16,2326,7,"Anderson"
2021-11-17,2331,5,"Anderson"
2021-11-18,2341,10,"Anderson"
2021-11-19,2345,4,"Anderson"
2021-11-20,2346,1,"Anderson"
2021-11-21,2349,3,"Anderson"
2021-11-22,2353,4,"Anderson"
2021-11-23,2355,2,"Anderson"
2021-11-24,2360,5,"Anderson"
2021-11-25,2360,0,"Anderson"
2021-11-26,2363,3,"Anderson"
2021-11-27,2366,3,"Anderson"
2021-11-28,2368,2,"Anderson"
2021-11-29,2374,6,"Anderson"
2021-11-30,2382,8,"Anderson"
2021-12-01,2387,5,"Anderson"
2021-12-02,2393,6,"Anderson"
2021-12-03,2396,3,"Anderson"
2021-12-04,2399,3,"Anderson"
2021-12-05,2400,1,"Anderson"
2021-12-06,2411,11,"Anderson"
2021-12-07,2416,5,"Anderson"
2021-12-08,2420,4,"Anderson"
2021-12-09,2430,10,"Anderson"
2021-12-10,2436,6,"Anderson"
2021-12-11,2438,2,"Anderson"
2021-12-12,2439,1,"Anderson"
2021-12-13,2446,7,"Anderson"
2021-12-14,2449,3,"Anderson"
2021-12-15,2456,7,"Anderson"
2021-12-16,2461,5,"Anderson"
2021-12-17,2464,3,"Anderson"
2021-12-18,2468,4,"Anderson"
2021-12-19,2469,1,"Anderson"
2021-12-20,2471,2,"Anderson"
2021-12-21,2474,3,"Anderson"
2021-12-22,2482,8,"Anderson"
2021-12-23,2485,3,"Anderson"
2021-12-24,2488,3,"Anderson"
2021-12-25,2489,1,"Anderson"
2021-12-26,2489,0,"Anderson"
2021-12-27,2493,4,"Anderson"
2021-12-28,2496,3,"Anderson"
2021-12-29,2502,6,"Anderson"
2021-12-30,2511,9,"Anderson"
2021-12-31,2515,4,"Anderson"
2022-01-01,2519,4,"Anderson"
2022-01-02,2521,2,"Anderson"
2022-01-03,2527,6,"Anderson"
2022-01-04,2552,25,"Anderson"
2022-01-05,2575,23,"Anderson"
2022-01-06,2595,20,"Anderson"
2022-01-07,2618,23,"Anderson"
2022-01-08,2633,15,"Anderson"
2022-01-09,2640,7,"Anderson"
2022-01-10,2666,26,"Anderson"
2022-01-11,2700,34,"Anderson"
2022-01-12,2772,72,"Anderson"
2022-01-13,2831,59,"Anderson"
2022-01-14,2906,75,"Anderson"
2022-01-15,2925,19,"Anderson"
2022-01-16,2964,39,"Anderson"
2022-01-17,2993,29,"Anderson"
2022-01-18,3046,53,"Anderson"
2022-01-19,3146,100,"Anderson"
2022-01-20,3214,68,"Anderson"
2022-01-21,3290,76,"Anderson"
2022-01-22,3313,23,"Anderson"
2022-01-23,3339,26,"Anderson"
2022-01-24,3416,77,"Anderson"
2022-01-25,3447,31,"Anderson"
2022-01-26,3501,54,"Anderson"
2022-01-27,3558,57,"Anderson"
2022-01-28,3600,42,"Anderson"
2022-01-29,3615,15,"Anderson"
2022-01-30,3631,16,"Anderson"
2022-01-31,3683,52,"Anderson"
2022-02-01,3706,23,"Anderson"
2022-02-02,3748,42,"Anderson"
2022-02-03,3868,120,"Anderson"
2022-02-04,3904,36,"Anderson"
2022-02-05,3913,9,"Anderson"
2022-02-06,3920,7,"Anderson"
2022-02-07,3937,17,"Anderson"
2022-02-08,3952,15,"Anderson"
2022-02-09,3969,17,"Anderson"
2022-02-10,3985,16,"Anderson"
2022-02-11,3996,11,"Anderson"
2022-02-12,4002,6,"Anderson"
2022-02-13,4008,6,"Anderson"
2022-02-14,4012,4,"Anderson"
2022-02-15,4018,6,"Anderson"
2022-02-16,4021,3,"Anderson"
2022-02-17,4027,6,"Anderson"
2022-02-18,4033,6,"Anderson"
2022-02-19,4034,1,"Anderson"
2022-02-20,4034,0,"Anderson"
2022-02-21,4035,1,"Anderson"
2022-02-22,4038,3,"Anderson"
2022-02-23,4038,0,"Anderson"
2022-02-24,4039,1,"Anderson"
2022-02-25,4042,3,"Anderson"
2022-02-26,4043,1,"Anderson"
2022-02-27,4043,0,"Anderson"
2022-02-28,4045,2,"Anderson"
2022-03-01,4047,2,"Anderson"
2022-03-02,4048,1,"Anderson"
2022-03-03,4048,0,"Anderson"
2022-03-04,4050,2,"Anderson"
2022-03-05,4050,0,"Anderson"
2022-03-06,4050,0,"Anderson"
2022-03-07,4050,0,"Anderson"
2022-03-08,4051,1,"Anderson"
2022-03-09,4053,2,"Anderson"
2022-03-10,4053,0,"Anderson"
2022-03-11,4054,1,"Anderson"
2022-03-12,4054,0,"Anderson"
2022-03-13,4054,0,"Anderson"
2022-03-14,4054,0,"Anderson"
2022-03-15,4054,0,"Anderson"
2022-03-16,4054,0,"Anderson"
2022-03-17,4054,0,"Anderson"
2022-03-18,4054,0,"Anderson"
2022-03-19,4054,0,"Anderson"
2022-03-20,4054,0,"Anderson"
2022-03-21,4054,0,"Anderson"
2022-03-22,4054,0,"Anderson"
2022-03-23,4054,0,"Anderson"
2022-03-24,4054,0,"Anderson"
